type,dataset,slot_time,instance_number,month,energy_instance_reference,energy_production_function,exec_time,status,obj_value,obj_bound
HEURISTIC_MIGRATION_INF,B,96,4,Jul,2,constant,0:00:18.088882,OPTIMAL,141556735871,140568641591
HEURISTIC_MIGRATION_INF,B,96,4,Jul,2,exponential,0:00:26.073420,OPTIMAL,140810498264,140574874073
HEURISTIC_MIGRATION_INF,B,96,4,Jul,2,linear,0:00:23.952608,OPTIMAL,143305808130,140570488155
HEURISTIC_MIGRATION_INF,B,96,4,Jul,2,quadratic,0:00:32.292978,OPTIMAL,140807497683,140571876377
HEURISTIC_MIGRATION_INF,B,96,4,Sep,2,constant,0:00:17.666484,OPTIMAL,143307298693,140569299922
HEURISTIC_MIGRATION_INF,B,96,4,Sep,2,exponential,0:00:17.734838,OPTIMAL,140810694841,140575069399
HEURISTIC_MIGRATION_INF,B,96,4,Sep,2,linear,0:00:21.694089,OPTIMAL,142729017165,140570963643
HEURISTIC_MIGRATION_INF,B,96,4,Sep,2,quadratic,0:00:23.332269,OPTIMAL,143307544473,140572224813
HEURISTIC_MIGRATION_INF,B,96,5,Dec,2,constant,0:00:19.001248,OPTIMAL,140627758159,140599833524
HEURISTIC_MIGRATION_INF,B,96,5,Dec,2,exponential,0:00:17.386907,OPTIMAL,142270206817,140604552716
HEURISTIC_MIGRATION_INF,B,96,5,Dec,2,linear,0:00:16.891946,OPTIMAL,142266706175,140601052703
HEURISTIC_MIGRATION_INF,B,96,5,Dec,2,quadratic,0:00:17.290054,OPTIMAL,142267627810,140601975560
HEURISTIC_MIGRATION_INF,B,96,5,Jul,2,constant,0:00:18.083677,OPTIMAL,144225081197,140597609144
HEURISTIC_MIGRATION_INF,B,96,5,Jul,2,exponential,0:00:26.023307,OPTIMAL,142269497894,140603843864
HEURISTIC_MIGRATION_INF,B,96,5,Jul,2,linear,0:00:23.976378,OPTIMAL,144247355107,140599460363
HEURISTIC_MIGRATION_INF,B,96,5,Jul,2,quadratic,0:00:32.360736,OPTIMAL,142266495405,140600844769
HEURISTIC_MIGRATION_INF,B,96,5,Sep,2,constant,0:00:17.649836,OPTIMAL,143605920185,140598267640
HEURISTIC_MIGRATION_INF,B,96,5,Sep,2,exponential,0:00:17.749058,OPTIMAL,142269692416,140604038378
HEURISTIC_MIGRATION_INF,B,96,5,Sep,2,linear,0:00:23.199829,OPTIMAL,142968357042,140599935416
HEURISTIC_MIGRATION_INF,B,96,5,Sep,2,quadratic,0:00:23.286271,OPTIMAL,144249076860,140601193026
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Dec,2,constant,0:00:04.905827,OPTIMAL,125212493470,121222585399
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Dec,2,exponential,0:00:05.743870,OPTIMAL,125204147145,121241901505
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Dec,2,linear,0:00:05.666640,OPTIMAL,125206093634,121230181868
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Dec,2,quadratic,0:00:05.651374,OPTIMAL,125202374623,121234189512
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Jul,2,constant,0:00:04.717776,OPTIMAL,125840999140,121214334952
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Jul,2,exponential,0:00:05.341395,OPTIMAL,125186414821,121239463221
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Jul,2,linear,0:00:04.798535,OPTIMAL,125826663781,121225116500
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Jul,2,quadratic,0:00:05.574051,OPTIMAL,125828536080,121230507284
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Sep,2,constant,0:00:04.898148,OPTIMAL,125838538841,121216628259
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Sep,2,exponential,0:00:06.196865,OPTIMAL,125191881408,121240188527
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Sep,2,linear,0:00:04.980820,OPTIMAL,125831085636,121226748191
HEURISTIC_SPLIT_12_EQUALS,B,96,1,Sep,2,quadratic,0:00:05.431382,OPTIMAL,125834822156,121231702990
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Dec,2,constant,0:00:05.377060,OPTIMAL,125117912553,121210927427
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Dec,2,exponential,0:00:05.049036,OPTIMAL,125143645628,121230243038
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Dec,2,linear,0:00:05.182761,OPTIMAL,125131204228,121218518713
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Dec,2,quadratic,0:00:04.894887,OPTIMAL,125131988761,121222524859
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Jul,2,constant,0:00:05.495528,OPTIMAL,125140589476,121202680667
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Jul,2,exponential,0:00:04.924756,OPTIMAL,125134694193,121227799604
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Jul,2,linear,0:00:05.304689,OPTIMAL,125136586190,121213448014
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Jul,2,quadratic,0:00:05.670400,OPTIMAL,125153405854,121218846937
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Sep,2,constant,0:00:06.065494,OPTIMAL,125122526175,121205112446
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Sep,2,exponential,0:00:05.570623,OPTIMAL,125163792275,121228529156
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Sep,2,linear,0:00:05.563216,OPTIMAL,125137662714,121215080075
HEURISTIC_SPLIT_12_EQUALS,B,96,2,Sep,2,quadratic,0:00:06.343034,OPTIMAL,125118798252,121220042404
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Dec,2,constant,0:00:05.066304,OPTIMAL,125141036872,121246023702
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Dec,2,exponential,0:00:05.522431,OPTIMAL,125169258810,121265344085
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Dec,2,linear,0:00:04.954420,OPTIMAL,125150891845,121253614556
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Dec,2,quadratic,0:00:04.921550,OPTIMAL,125157443867,121257616992
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Jul,2,constant,0:00:04.976224,OPTIMAL,125182416969,121237773246
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Jul,2,exponential,0:00:05.947770,OPTIMAL,125138269398,121263210345
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Jul,2,linear,0:00:04.902915,OPTIMAL,125174697338,121248547277
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Jul,2,quadratic,0:00:05.563173,OPTIMAL,125171546915,121253947953
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Sep,2,constant,0:00:04.734598,OPTIMAL,125156888765,121240071737
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Sep,2,exponential,0:00:05.593834,OPTIMAL,125166641886,121263630242
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Sep,2,linear,0:00:04.848355,OPTIMAL,125154589448,121250178249
HEURISTIC_SPLIT_12_EQUALS,B,96,3,Sep,2,quadratic,0:00:04.964755,OPTIMAL,125155755986,121255145405
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Dec,2,constant,0:00:05.707899,OPTIMAL,125521300837,121160988718
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Dec,2,exponential,0:00:06.058512,OPTIMAL,125534903476,121180238041
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Dec,2,linear,0:00:05.250624,OPTIMAL,125530785401,121168519306
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Dec,2,quadratic,0:00:05.027327,OPTIMAL,125537463485,121172540035
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Jul,2,constant,0:00:05.436658,OPTIMAL,125123216058,121152667420
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Jul,2,exponential,0:00:05.683786,OPTIMAL,125128483986,121177801379
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Jul,2,linear,0:00:05.222409,OPTIMAL,125129171345,121163452465
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Jul,2,quadratic,0:00:05.648745,OPTIMAL,125132081798,121168860333
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Sep,2,constant,0:00:05.538943,OPTIMAL,125093754777,121154969417
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Sep,2,exponential,0:00:05.698873,OPTIMAL,125109575808,121178526446
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Sep,2,linear,0:00:05.330519,OPTIMAL,125114966745,121165081234
HEURISTIC_SPLIT_12_EQUALS,B,96,4,Sep,2,quadratic,0:00:05.467156,OPTIMAL,125108616407,121170055361
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Dec,2,constant,0:00:05.334150,OPTIMAL,125212400587,121202285977
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Dec,2,exponential,0:00:04.785283,OPTIMAL,125215045247,121221607818
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Dec,2,linear,0:00:05.263561,OPTIMAL,125223117073,121209880230
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Dec,2,quadratic,0:00:05.243079,OPTIMAL,125232628743,121213884739
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Jul,2,constant,0:00:05.636850,OPTIMAL,125221946662,121194034711
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Jul,2,exponential,0:00:04.688475,OPTIMAL,125206767546,121219166592
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Jul,2,linear,0:00:04.943033,OPTIMAL,125212135178,121204815314
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Jul,2,quadratic,0:00:06.026916,OPTIMAL,125205669306,121210214075
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Sep,2,constant,0:00:05.673981,OPTIMAL,125211714500,121196333821
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Sep,2,exponential,0:00:05.509642,OPTIMAL,125226905198,121219893961
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Sep,2,linear,0:00:05.134525,OPTIMAL,125230546655,121206442518
HEURISTIC_SPLIT_12_EQUALS,B,96,5,Sep,2,quadratic,0:00:05.300842,OPTIMAL,125211830484,121211410557
HEURISTIC_SPLIT_12_LAD,B,96,1,Dec,2,constant,0:00:05.334803,OPTIMAL,125352991052,122190694554
HEURISTIC_SPLIT_12_LAD,B,96,1,Dec,2,exponential,0:00:04.485081,OPTIMAL,125410500141,122209768113
HEURISTIC_SPLIT_12_LAD,B,96,1,Dec,2,linear,0:00:04.444274,OPTIMAL,125425308766,122197889860
HEURISTIC_SPLIT_12_LAD,B,96,1,Dec,2,quadratic,0:00:04.668955,OPTIMAL,125420588830,122202073999
HEURISTIC_SPLIT_12_LAD,B,96,1,Jul,2,constant,0:00:04.631202,OPTIMAL,125414384726,122182206873
HEURISTIC_SPLIT_12_LAD,B,96,1,Jul,2,exponential,0:00:04.697735,OPTIMAL,125396816775,122207325316
HEURISTIC_SPLIT_12_LAD,B,96,1,Jul,2,linear,0:00:05.232266,OPTIMAL,125361204045,122193175642
HEURISTIC_SPLIT_12_LAD,B,96,1,Jul,2,quadratic,0:00:04.877826,OPTIMAL,125432202087,122198354657
HEURISTIC_SPLIT_12_LAD,B,96,1,Sep,2,constant,0:00:04.737017,OPTIMAL,125444126609,122184734574
HEURISTIC_SPLIT_12_LAD,B,96,1,Sep,2,exponential,0:00:04.631835,OPTIMAL,125409379809,122208053074
HEURISTIC_SPLIT_12_LAD,B,96,1,Sep,2,linear,0:00:04.317507,OPTIMAL,125419867367,122194482255
HEURISTIC_SPLIT_12_LAD,B,96,1,Sep,2,quadratic,0:00:04.388991,OPTIMAL,125405814573,122199547724
HEURISTIC_SPLIT_12_LAD,B,96,2,Dec,2,constant,0:00:05.140568,OPTIMAL,125339132983,122118795775
HEURISTIC_SPLIT_12_LAD,B,96,2,Dec,2,exponential,0:00:04.776134,OPTIMAL,125401919191,122138266635
HEURISTIC_SPLIT_12_LAD,B,96,2,Dec,2,linear,0:00:04.824917,OPTIMAL,125400597801,122126278793
HEURISTIC_SPLIT_12_LAD,B,96,2,Dec,2,quadratic,0:00:04.833370,OPTIMAL,125342247514,122130385955
HEURISTIC_SPLIT_12_LAD,B,96,2,Jul,2,constant,0:00:04.621405,OPTIMAL,125363372287,122110432943
HEURISTIC_SPLIT_12_LAD,B,96,2,Jul,2,exponential,0:00:04.810671,OPTIMAL,125454303632,122135546111
HEURISTIC_SPLIT_12_LAD,B,96,2,Jul,2,linear,0:00:04.606260,OPTIMAL,125423698126,122121117249
HEURISTIC_SPLIT_12_LAD,B,96,2,Jul,2,quadratic,0:00:04.814611,OPTIMAL,125438235506,122126568143
HEURISTIC_SPLIT_12_LAD,B,96,2,Sep,2,constant,0:00:04.576702,OPTIMAL,125344949425,122112775927
HEURISTIC_SPLIT_12_LAD,B,96,2,Sep,2,exponential,0:00:04.673338,OPTIMAL,125465672358,122136276172
HEURISTIC_SPLIT_12_LAD,B,96,2,Sep,2,linear,0:00:04.312875,OPTIMAL,125431673723,122122715259
HEURISTIC_SPLIT_12_LAD,B,96,2,Sep,2,quadratic,0:00:04.406249,OPTIMAL,125414182923,122127758906
HEURISTIC_SPLIT_12_LAD,B,96,3,Dec,2,constant,0:00:05.109189,OPTIMAL,125361637787,122172341385
HEURISTIC_SPLIT_12_LAD,B,96,3,Dec,2,exponential,0:00:04.640957,OPTIMAL,125377364116,122191707067
HEURISTIC_SPLIT_12_LAD,B,96,3,Dec,2,linear,0:00:04.410297,OPTIMAL,125364560885,122179826831
HEURISTIC_SPLIT_12_LAD,B,96,3,Dec,2,quadratic,0:00:04.992317,OPTIMAL,125362272464,122183949036
HEURISTIC_SPLIT_12_LAD,B,96,3,Jul,2,constant,0:00:04.501712,OPTIMAL,125361377318,122164139256
HEURISTIC_SPLIT_12_LAD,B,96,3,Jul,2,exponential,0:00:05.319934,OPTIMAL,125386573442,122189264817
HEURISTIC_SPLIT_12_LAD,B,96,3,Jul,2,linear,0:00:04.427864,OPTIMAL,125380156858,122174825812
HEURISTIC_SPLIT_12_LAD,B,96,3,Jul,2,quadratic,0:00:05.435332,OPTIMAL,125367154577,122180290767
HEURISTIC_SPLIT_12_LAD,B,96,3,Sep,2,constant,0:00:05.040683,OPTIMAL,125358973941,122166892000
HEURISTIC_SPLIT_12_LAD,B,96,3,Sep,2,exponential,0:00:04.927829,OPTIMAL,125376751208,122189991920
HEURISTIC_SPLIT_12_LAD,B,96,3,Sep,2,linear,0:00:04.832887,OPTIMAL,125374389172,122176419335
HEURISTIC_SPLIT_12_LAD,B,96,3,Sep,2,quadratic,0:00:04.854221,OPTIMAL,125377537690,122181485223
HEURISTIC_SPLIT_12_LAD,B,96,4,Dec,2,constant,0:00:05.182092,OPTIMAL,125301884805,122105560526
HEURISTIC_SPLIT_12_LAD,B,96,4,Dec,2,exponential,0:00:04.443760,OPTIMAL,125302247316,122124919306
HEURISTIC_SPLIT_12_LAD,B,96,4,Dec,2,linear,0:00:04.339561,OPTIMAL,125316495164,122113036796
HEURISTIC_SPLIT_12_LAD,B,96,4,Dec,2,quadratic,0:00:05.041458,OPTIMAL,125316503417,122117163471
HEURISTIC_SPLIT_12_LAD,B,96,4,Jul,2,constant,0:00:04.888192,OPTIMAL,125314015951,122097363843
HEURISTIC_SPLIT_12_LAD,B,96,4,Jul,2,exponential,0:00:04.583322,OPTIMAL,125312339479,122122479035
HEURISTIC_SPLIT_12_LAD,B,96,4,Jul,2,linear,0:00:04.567674,OPTIMAL,125338641299,122108040601
HEURISTIC_SPLIT_12_LAD,B,96,4,Jul,2,quadratic,0:00:05.339552,OPTIMAL,125321318766,122113505551
HEURISTIC_SPLIT_12_LAD,B,96,4,Sep,2,constant,0:00:05.167628,OPTIMAL,125306251029,122099861928
HEURISTIC_SPLIT_12_LAD,B,96,4,Sep,2,exponential,0:00:05.680482,OPTIMAL,125306875384,122123605958
HEURISTIC_SPLIT_12_LAD,B,96,4,Sep,2,linear,0:00:04.485305,OPTIMAL,125333411488,122109633813
HEURISTIC_SPLIT_12_LAD,B,96,4,Sep,2,quadratic,0:00:05.035913,OPTIMAL,125305950223,122114699698
HEURISTIC_SPLIT_12_LAD,B,96,5,Dec,2,constant,0:00:05.080407,OPTIMAL,125454880140,122137095199
HEURISTIC_SPLIT_12_LAD,B,96,5,Dec,2,exponential,0:00:04.338462,OPTIMAL,125495339442,122156449607
HEURISTIC_SPLIT_12_LAD,B,96,5,Dec,2,linear,0:00:04.325162,OPTIMAL,125491754746,122144587305
HEURISTIC_SPLIT_12_LAD,B,96,5,Dec,2,quadratic,0:00:04.421049,OPTIMAL,125455265785,122148690735
HEURISTIC_SPLIT_12_LAD,B,96,5,Jul,2,constant,0:00:04.739310,OPTIMAL,125456274111,122128894805
HEURISTIC_SPLIT_12_LAD,B,96,5,Jul,2,exponential,0:00:04.683351,OPTIMAL,125505017176,122154006471
HEURISTIC_SPLIT_12_LAD,B,96,5,Jul,2,linear,0:00:05.172779,OPTIMAL,125493105191,122139588561
HEURISTIC_SPLIT_12_LAD,B,96,5,Jul,2,quadratic,0:00:04.850007,OPTIMAL,125498197213,122145039500
HEURISTIC_SPLIT_12_LAD,B,96,5,Sep,2,constant,0:00:05.114394,OPTIMAL,125452779741,122131234637
HEURISTIC_SPLIT_12_LAD,B,96,5,Sep,2,exponential,0:00:05.015237,OPTIMAL,125348394479,122155257146
HEURISTIC_SPLIT_12_LAD,B,96,5,Sep,2,linear,0:00:04.676020,OPTIMAL,125506261915,122141181491
HEURISTIC_SPLIT_12_LAD,B,96,5,Sep,2,quadratic,0:00:04.339055,OPTIMAL,125506462153,122146231204
HEURISTIC_SPLIT_12_LSD,B,96,1,Dec,2,constant,0:00:04.764279,OPTIMAL,125173975679,121486816972
HEURISTIC_SPLIT_12_LSD,B,96,1,Dec,2,exponential,0:00:04.430778,OPTIMAL,125181308502,121506179687
HEURISTIC_SPLIT_12_LSD,B,96,1,Dec,2,linear,0:00:04.584199,OPTIMAL,125167666428,121494127807
HEURISTIC_SPLIT_12_LSD,B,96,1,Dec,2,quadratic,0:00:04.662112,OPTIMAL,125164047733,121498317021
HEURISTIC_SPLIT_12_LSD,B,96,1,Jul,2,constant,0:00:04.589689,OPTIMAL,125238796958,121478596857
HEURISTIC_SPLIT_12_LSD,B,96,1,Jul,2,exponential,0:00:04.224317,OPTIMAL,125279754297,121503734708
HEURISTIC_SPLIT_12_LSD,B,96,1,Jul,2,linear,0:00:04.272211,OPTIMAL,125237873084,121489150760
HEURISTIC_SPLIT_12_LSD,B,96,1,Jul,2,quadratic,0:00:04.505050,OPTIMAL,125280048899,121494694076
HEURISTIC_SPLIT_12_LSD,B,96,1,Sep,2,constant,0:00:04.615550,OPTIMAL,125234006622,121480924758
HEURISTIC_SPLIT_12_LSD,B,96,1,Sep,2,exponential,0:00:04.268054,OPTIMAL,125234787398,121504464278
HEURISTIC_SPLIT_12_LSD,B,96,1,Sep,2,linear,0:00:04.333018,OPTIMAL,125225099507,121490726309
HEURISTIC_SPLIT_12_LSD,B,96,1,Sep,2,quadratic,0:00:04.444920,OPTIMAL,125271196648,121495885591
HEURISTIC_SPLIT_12_LSD,B,96,2,Dec,2,constant,0:00:04.909003,OPTIMAL,125042111039,121434016408
HEURISTIC_SPLIT_12_LSD,B,96,2,Dec,2,exponential,0:00:05.080392,OPTIMAL,125029105896,121453376789
HEURISTIC_SPLIT_12_LSD,B,96,2,Dec,2,linear,0:00:04.871986,OPTIMAL,125038440697,121441335568
HEURISTIC_SPLIT_12_LSD,B,96,2,Dec,2,quadratic,0:00:04.741096,OPTIMAL,125045731626,121445525353
HEURISTIC_SPLIT_12_LSD,B,96,2,Jul,2,constant,0:00:04.504847,OPTIMAL,125071337771,121425561300
HEURISTIC_SPLIT_12_LSD,B,96,2,Jul,2,exponential,0:00:04.006510,OPTIMAL,125085182131,121450695429
HEURISTIC_SPLIT_12_LSD,B,96,2,Jul,2,linear,0:00:04.310505,OPTIMAL,125085004702,121436129740
HEURISTIC_SPLIT_12_LSD,B,96,2,Jul,2,quadratic,0:00:04.485560,OPTIMAL,125068039166,121441667246
HEURISTIC_SPLIT_12_LSD,B,96,2,Sep,2,constant,0:00:04.430141,OPTIMAL,125076752059,121427890778
HEURISTIC_SPLIT_12_LSD,B,96,2,Sep,2,exponential,0:00:04.197044,OPTIMAL,125074406880,121451425529
HEURISTIC_SPLIT_12_LSD,B,96,2,Sep,2,linear,0:00:04.479645,OPTIMAL,125067830958,121437702236
HEURISTIC_SPLIT_12_LSD,B,96,2,Sep,2,quadratic,0:00:04.360185,OPTIMAL,125072897919,121442858866
HEURISTIC_SPLIT_12_LSD,B,96,3,Dec,2,constant,0:00:04.935974,OPTIMAL,125219138719,121494222428
HEURISTIC_SPLIT_12_LSD,B,96,3,Dec,2,exponential,0:00:05.004832,OPTIMAL,125203078030,121513585269
HEURISTIC_SPLIT_12_LSD,B,96,3,Dec,2,linear,0:00:04.682922,OPTIMAL,125223996279,121501546958
HEURISTIC_SPLIT_12_LSD,B,96,3,Dec,2,quadratic,0:00:05.113886,OPTIMAL,125224567161,121505711250
HEURISTIC_SPLIT_12_LSD,B,96,3,Jul,2,constant,0:00:04.618987,OPTIMAL,125211577340,121485996243
HEURISTIC_SPLIT_12_LSD,B,96,3,Jul,2,exponential,0:00:04.283285,OPTIMAL,125206700556,121511139168
HEURISTIC_SPLIT_12_LSD,B,96,3,Jul,2,linear,0:00:04.438385,OPTIMAL,125216395123,121496556121
HEURISTIC_SPLIT_12_LSD,B,96,3,Jul,2,quadratic,0:00:04.928835,OPTIMAL,125222627780,121502111865
HEURISTIC_SPLIT_12_LSD,B,96,3,Sep,2,constant,0:00:04.486993,OPTIMAL,125205821750,121488322798
HEURISTIC_SPLIT_12_LSD,B,96,3,Sep,2,exponential,0:00:04.576629,OPTIMAL,125207423076,121511870002
HEURISTIC_SPLIT_12_LSD,B,96,3,Sep,2,linear,0:00:04.384062,OPTIMAL,125208660582,121498145026
HEURISTIC_SPLIT_12_LSD,B,96,3,Sep,2,quadratic,0:00:04.783676,OPTIMAL,125227612969,121503305903
HEURISTIC_SPLIT_12_LSD,B,96,4,Dec,2,constant,0:00:05.000468,OPTIMAL,125115252515,121367233056
HEURISTIC_SPLIT_12_LSD,B,96,4,Dec,2,exponential,0:00:04.788995,OPTIMAL,125122875670,121386591407
HEURISTIC_SPLIT_12_LSD,B,96,4,Dec,2,linear,0:00:04.961650,OPTIMAL,125126125002,121374551389
HEURISTIC_SPLIT_12_LSD,B,96,4,Dec,2,quadratic,0:00:05.271174,OPTIMAL,125123392923,121378726836
HEURISTIC_SPLIT_12_LSD,B,96,4,Jul,2,constant,0:00:05.216803,OPTIMAL,125094508092,121359009907
HEURISTIC_SPLIT_12_LSD,B,96,4,Jul,2,exponential,0:00:04.588950,OPTIMAL,125126912414,121384147134
HEURISTIC_SPLIT_12_LSD,B,96,4,Jul,2,linear,0:00:05.495077,OPTIMAL,125111065031,121369674371
HEURISTIC_SPLIT_12_LSD,B,96,4,Jul,2,quadratic,0:00:04.970921,OPTIMAL,125120887655,121375110635
HEURISTIC_SPLIT_12_LSD,B,96,4,Sep,2,constant,0:00:05.486652,OPTIMAL,124989022047,121361701311
HEURISTIC_SPLIT_12_LSD,B,96,4,Sep,2,exponential,0:00:04.647989,OPTIMAL,125116586902,121384876818
HEURISTIC_SPLIT_12_LSD,B,96,4,Sep,2,linear,0:00:04.699464,OPTIMAL,125099325944,121371143024
HEURISTIC_SPLIT_12_LSD,B,96,4,Sep,2,quadratic,0:00:04.964416,OPTIMAL,125121524687,121376303716
HEURISTIC_SPLIT_12_LSD,B,96,5,Dec,2,constant,0:00:05.133587,OPTIMAL,125225335095,121476165489
HEURISTIC_SPLIT_12_LSD,B,96,5,Dec,2,exponential,0:00:04.304092,OPTIMAL,125238858361,121495527510
HEURISTIC_SPLIT_12_LSD,B,96,5,Dec,2,linear,0:00:04.463275,OPTIMAL,125227105379,121483469320
HEURISTIC_SPLIT_12_LSD,B,96,5,Dec,2,quadratic,0:00:04.396758,OPTIMAL,125230043123,121487657097
HEURISTIC_SPLIT_12_LSD,B,96,5,Jul,2,constant,0:00:05.010175,OPTIMAL,125237019361,121467944719
HEURISTIC_SPLIT_12_LSD,B,96,5,Jul,2,exponential,0:00:04.067011,OPTIMAL,125238642203,121493082932
HEURISTIC_SPLIT_12_LSD,B,96,5,Jul,2,linear,0:00:05.059775,OPTIMAL,125236001398,121478491882
HEURISTIC_SPLIT_12_LSD,B,96,5,Jul,2,quadratic,0:00:04.522670,OPTIMAL,125241397614,121484035568
HEURISTIC_SPLIT_12_LSD,B,96,5,Sep,2,constant,0:00:04.711101,OPTIMAL,125223226719,121470272191
HEURISTIC_SPLIT_12_LSD,B,96,5,Sep,2,exponential,0:00:04.299654,OPTIMAL,125241485979,121493812288
HEURISTIC_SPLIT_12_LSD,B,96,5,Sep,2,linear,0:00:04.742807,OPTIMAL,125231828946,121480069566
HEURISTIC_SPLIT_12_LSD,B,96,5,Sep,2,quadratic,0:00:04.422712,OPTIMAL,125242919817,121485229122
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Dec,2,constant,0:00:04.965561,OPTIMAL,125710304327,119668514472
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Dec,2,exponential,0:00:05.595715,OPTIMAL,125721767986,119687825550
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Dec,2,linear,0:00:05.607795,OPTIMAL,125707104285,119676201169
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Dec,2,quadratic,0:00:05.554540,OPTIMAL,125713662069,119680173076
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Jul,2,constant,0:00:05.013749,OPTIMAL,125704143987,119660326897
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Jul,2,exponential,0:00:05.613893,OPTIMAL,125706342946,119685384666
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Jul,2,linear,0:00:05.424580,OPTIMAL,125702978815,119671156558
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Jul,2,quadratic,0:00:05.770510,OPTIMAL,125712599278,119676493586
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Sep,2,constant,0:00:05.084463,OPTIMAL,125719774301,119662637876
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Sep,2,exponential,0:00:05.582596,OPTIMAL,125729474862,119686112316
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Sep,2,linear,0:00:04.959403,OPTIMAL,125712288161,119672788321
HEURISTIC_SPLIT_24_EQUALS,B,96,1,Sep,2,quadratic,0:00:05.564965,OPTIMAL,125723598088,119677689394
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Dec,2,constant,0:00:05.797473,OPTIMAL,125851343005,119670014087
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Dec,2,exponential,0:00:05.155053,OPTIMAL,125880209238,119689322387
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Dec,2,linear,0:00:05.683613,OPTIMAL,125876540220,119677709547
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Dec,2,quadratic,0:00:05.121204,OPTIMAL,125884430958,119681667808
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Jul,2,constant,0:00:05.740074,OPTIMAL,125846449745,119661829069
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Jul,2,exponential,0:00:05.106115,OPTIMAL,125892108320,119686881339
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Jul,2,linear,0:00:05.823148,OPTIMAL,125878067908,119672655194
HEURISTIC_SPLIT_24_EQUALS,B,96,2,Jul,2,quadratic,0:00:05.279852,OPTIMAL,125889186547,119677987904
